binary_name,binary_size_bytes,data_section_size_bytes,import_count,export_count,function_count,global_variable_count,type_definition_count,instance_count,resource_count,total_local_variables,max_local_variables_per_function,avg_local_variables_per_function,high_complexity_functions,linear_memory_bytes,stack_pointer_offset,total_function_references,is_ml_workload,request_payload_size,model_file_size,payload,memory_kb, task_duration_sec
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,529262,46782752,529262,224416,1.314657465
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,208682,46782752,208682,221088,1.233842551
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,145502,46782752,145502,211632,1.235289959
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,121302,46782752,121302,220672,1.220401535
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,211602,46782752,211602,221072,1.250164173
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1746242,46782752,1746242,228112,1.467484401
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,176402,46782752,176402,214032,1.253994766
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1223702,46782752,1223702,229040,1.423748151
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,286682,46782752,286682,222000,1.248240202
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,2072542,46782752,2072542,229968,1.438681013
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,170422,46782752,170422,218304,1.238242097
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,124902,46782752,124902,215120,1.2198279109999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1385042,46782752,1385042,224240,1.435121005
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,188282,46782752,188282,215424,1.342964582
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,152522,46782752,152522,205856,1.206802062
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,189702,46782752,189702,221040,1.234544309
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,85722,46782752,85722,205184,1.250802971
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,256242,46782752,256242,215280,1.306275319
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,178462,46782752,178462,215552,1.27098395
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,177162,46782752,177162,221040,1.275270267
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,232762,46782752,232762,211792,1.273711987
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,203162,46782752,203162,208432,1.305051886
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,191222,46782752,191222,222384,1.253653539
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1484102,46782752,1484102,221648,1.515075323
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,284062,46782752,284062,216448,1.2683857729999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,258362,46782752,258362,219232,1.308476143
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,184042,46782752,184042,214880,1.274118979
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,233162,46782752,233162,215264,1.322736394
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,233162,46782752,233162,215104,1.2967414609999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1569942,46782752,1569942,223984,1.399597391
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,229962,46782752,229962,216336,1.3159165879999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,284062,46782752,284062,215360,1.342111018
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,107542,46782752,107542,214432,1.306557354
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,823882,46782752,823882,226048,1.466275688
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,256722,46782752,256722,221664,1.3155116009999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,507642,46782752,507642,213264,1.337599342
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,166922,46782752,166922,220688,1.2764100250000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1590342,46782752,1590342,223856,1.795219544
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,196182,46782752,196182,215632,1.2932987790000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,145782,46782752,145782,221056,1.330734849
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,310842,46782752,310842,216048,1.3471307160000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,82342,46782752,82342,220944,1.310825903
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,2136542,46782752,2136542,236352,1.4960315180000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,190082,46782752,190082,220432,1.300145835
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,178462,46782752,178462,213728,1.354897941
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,161342,46782752,161342,216400,1.294141883
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1211462,46782752,1211462,228704,1.425827356
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,130342,46782752,130342,212768,1.2896780620000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,162642,46782752,162642,214208,1.326057372
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1156142,46782752,1156142,226528,1.409837967
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1238482,46782752,1238482,222256,1.544681701
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1256162,46782752,1256162,220256,1.4451845890000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,171322,46782752,171322,212752,1.311541039
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,336342,46782752,336342,215248,1.312031224
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,176502,46782752,176502,213616,1.331288574
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,192162,46782752,192162,219760,1.30344777
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1145402,46782752,1145402,220656,1.402176045
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,198422,46782752,198422,219072,1.333961963
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,176402,46782752,176402,220608,1.295201963
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,2030902,46782752,2030902,225888,1.532709976
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,884602,46782752,884602,211632,1.927858262
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,259122,46782752,259122,211600,1.329812529
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1653682,46782752,1653682,232064,1.51672381
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1080122,46782752,1080122,228816,1.394162827
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,178462,46782752,178462,214784,1.361019221
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,217762,46782752,217762,216112,1.309865044
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,187162,46782752,187162,221136,1.327983597
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,218942,46782752,218942,214736,1.342426146
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1198762,46782752,1198762,228688,1.4725072080000001
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,190302,46782752,190302,223296,1.308462781
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,74142,46782752,74142,203680,1.312918579
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1140222,46782752,1140222,227936,1.4008260479999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,209442,46782752,209442,215408,1.364145439
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1385042,46782752,1385042,215696,1.498833468
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,261842,46782752,261842,213360,1.34943159
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,152342,46782752,152342,214400,1.328809386
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,318842,46782752,318842,221888,1.336503485
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,242782,46782752,242782,213696,1.335594984
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1353702,46782752,1353702,229120,1.462861542
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,318782,46782752,318782,213840,1.375262185
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1744102,46782752,1744102,225568,1.472929919
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,225282,46782752,225282,219792,1.306812399
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,669802,46782752,669802,219600,1.420552871
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,1410522,46782752,1410522,228384,1.5056699839999999
/home/pi/memory-estimator/wasm-modules/image_classification_resnet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2244,157,5.3684,51,1114112,6160,0,1,170002,46782752,170002,222720,1.304934821
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,242949,4987882,242949,88752,0.851933043
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,2001769,4987882,2001769,102240,0.925158775
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,1540709,4987882,1540709,99584,1.036891949
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,823589,4987882,823589,93632,0.972136298
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,140029,4987882,140029,88480,0.803277183
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,256249,4987882,256249,88896,0.779850181
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,223169,4987882,223169,87696,0.780914718
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,303189,4987882,303189,90480,0.805778685
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,133289,4987882,133289,87312,0.807778371
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,140969,4987882,140969,88352,0.809361965
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,196249,4987882,196249,88784,0.793738284
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,311789,4987882,311789,90560,0.800203845
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,321129,4987882,321129,89440,0.771696301
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,1422029,4987882,1422029,97328,0.947689366
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,113089,4987882,113089,80912,0.777138602
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,235089,4987882,235089,89760,0.786112962
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,256409,4987882,256409,87248,0.816147896
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,175849,4987882,175849,88608,0.773341543
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,252249,4987882,252249,89408,0.781788957
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,231089,4987882,231089,88848,0.801341049
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,842489,4987882,842489,94640,0.859687063
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,977629,4987882,977629,94512,0.85331989
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,283769,4987882,283769,90576,0.765938645
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,117989,4987882,117989,87696,0.77380669
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,139649,4987882,139649,87840,0.79220802
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,222129,4987882,222129,87296,0.812876743
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,200349,4987882,200349,90208,0.787775905
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,215249,4987882,215249,89376,0.789957648
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,146809,4987882,146809,87952,0.78745333
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,104529,4987882,104529,87696,0.811002092
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,172809,4987882,172809,88560,0.776914024
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,1410529,4987882,1410529,95696,0.91221257
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,218949,4987882,218949,88720,0.785228643
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,1080969,4987882,1080969,96368,0.892258255
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,162569,4987882,162569,89504,0.790223295
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,69909,4987882,69909,89216,0.774719336
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,823889,4987882,823889,96048,0.955408756
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,291789,4987882,291789,89952,0.787436217
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,269449,4987882,269449,88384,0.773910094
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,396809,4987882,396809,90800,0.780174877
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,143269,4987882,143269,85920,0.801398951
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,166929,4987882,166929,89712,0.798960172
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,899869,4987882,899869,94304,0.828362049
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,318849,4987882,318849,82656,0.799677412
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,269309,4987882,269309,89520,0.798092466
/home/pi/memory-estimator/wasm-modules/image_classification_squeezenet_onnx_batch.cwasm,1230768,22,107,211,985,4,1326,41,0,2245,157,5.3708,51,1114112,6160,0,1,252249,4987882,252249,87872,0.791725312
